Id_comercio,periodo_fecha,Categoria_comercio,Ciudad,segmento_final_nombre,cantidad transacciones,ticket_promedio,monto_estimado_mes,comision_estimada_mes
X0HIIU076I,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,206500.0,413000.0,20650.0
X0HIIU076I,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,206500.0,413000.0,20650.0
X0K7R7060K,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,48434.782608695656,339043.47826086957,16952.17391304348
X0K7R7060K,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,13,48434.782608695656,629652.1739130436,31482.60869565218
X0K7R7060K,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,48434.782608695656,145304.34782608697,7265.217391304349
X0PU576PHG,2021-02-01,Comercio detallista,Bogotá D.C.,Valor alto,5,650750.0,3253750.0,162687.5
X0PU576PHG,2021-05-01,Comercio detallista,Bogotá D.C.,Valor alto,3,650750.0,1952250.0,97612.5
X0XOG4W7P3,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
X152OKBD4F,2021-02-01,Comercio detallista,Cali,Valor medio-alto,2,155820.0,311640.0,15582.0
X152OKBD4F,2021-03-01,Comercio detallista,Cali,Valor medio-alto,1,155820.0,155820.0,7791.0
X152OKBD4F,2021-04-01,Comercio detallista,Cali,Valor medio-alto,1,155820.0,155820.0,7791.0
X2ZZILXFSU,2021-03-01,Servicios,Bogotá D.C.,Valor medio,2,1333.3333333333333,2666.6666666666665,133.33333333333334
X2ZZILXFSU,2021-05-01,Servicios,Bogotá D.C.,Valor medio,1,1333.3333333333333,1333.3333333333333,66.66666666666667
X3TBDWY9NP,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,3,431896.4285714286,1295689.2857142857,64784.46428571429
X3TBDWY9NP,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,6,431896.4285714286,2591378.5714285714,129568.92857142858
X3TBDWY9NP,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,5,431896.4285714286,2159482.1428571427,107974.10714285714
X4ER4XD9VA,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,130000.0,910000.0,45500.0
X4ER4XD9VA,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,130000.0,390000.0,19500.0
X4ER4XD9VA,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,130000.0,390000.0,19500.0
X4ER4XD9VA,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,130000.0,130000.0,6500.0
X4MG8POMLB,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,2,170125.0,340250.0,17012.5
X4MG8POMLB,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,4,170125.0,680500.0,34025.0
X4MG8POMLB,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,2,170125.0,340250.0,17012.5
X4VO3IBIKB,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,4,587104.0,2348416.0,117420.8
X4VO3IBIKB,2021-04-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,587104.0,587104.0,29355.2
X4VO3IBIKB,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,2,587104.0,1174208.0,58710.4
X5KFWMX97R,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,161830.64516129033,647322.5806451613,32366.129032258068
X5KFWMX97R,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,161830.64516129033,1618306.4516129033,80915.32258064517
X5KFWMX97R,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,161830.64516129033,647322.5806451613,32366.129032258068
X5KFWMX97R,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,13,161830.64516129033,2103798.3870967743,105189.91935483873
X65ET5NBRG,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,22,290258.41584158415,6385685.148514851,319284.2574257426
X65ET5NBRG,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,42,290258.41584158415,12190853.465346534,609542.6732673267
X65ET5NBRG,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,21,290258.41584158415,6095426.732673267,304771.33663366333
X65ET5NBRG,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,16,290258.41584158415,4644134.653465346,232206.73267326734
X6P7B2SH1L,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,1,21750.0,21750.0,1087.5
X6P7B2SH1L,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,2,21750.0,43500.0,2175.0
X6P7B2SH1L,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,1,21750.0,21750.0,1087.5
X790BQ1DUS,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,3,193000.0,579000.0,28950.0
X790BQ1DUS,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,1,193000.0,193000.0,9650.0
X790BQ1DUS,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,2,193000.0,386000.0,19300.0
X7DOMYF7N2,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,23,57413.63636363636,1320513.6363636362,66025.68181818181
X7DOMYF7N2,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,19,57413.63636363636,1090859.0909090908,54542.954545454544
X7DOMYF7N2,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,24,57413.63636363636,1377927.2727272727,68896.36363636363
X7VZ9OMPEJ,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio,8,32695.0,261560.0,13078.0
X7VZ9OMPEJ,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,2,32695.0,65390.0,3269.5
X83JD90GCN,2021-03-01,Alimentos y bebidas,Villa de San Diego de Ubate,Valor medio-alto,5,43318.75,216593.75,10829.6875
X83JD90GCN,2021-04-01,Alimentos y bebidas,Villa de San Diego de Ubate,Valor medio-alto,3,43318.75,129956.25,6497.8125
X83JD90GCN,2021-05-01,Alimentos y bebidas,Villa de San Diego de Ubate,Valor medio-alto,4,43318.75,173275.0,8663.75
X84QZHLSON,2021-01-01,Servicios,Bogotá D.C.,Valor medio-alto,5,580521.7391304348,2902608.695652174,145130.4347826087
X84QZHLSON,2020-12-01,Servicios,Bogotá D.C.,Valor medio-alto,4,580521.7391304348,2322086.9565217393,116104.34782608697
X84QZHLSON,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,3,580521.7391304348,1741565.2173913044,87078.26086956523
X84QZHLSON,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,3,580521.7391304348,1741565.2173913044,87078.26086956523
X84QZHLSON,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,4,580521.7391304348,2322086.9565217393,116104.34782608697
X84QZHLSON,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,4,580521.7391304348,2322086.9565217393,116104.34782608697
X933HZHYMF,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,178153.84615384616,1425230.7692307692,71261.53846153847
X933HZHYMF,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,178153.84615384616,534461.5384615385,26723.076923076926
X933HZHYMF,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,178153.84615384616,356307.6923076923,17815.384615384617
X983C7Y7SW,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,1,28666.666666666668,28666.666666666668,1433.3333333333335
X983C7Y7SW,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,1,28666.666666666668,28666.666666666668,1433.3333333333335
X983C7Y7SW,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,1,28666.666666666668,28666.666666666668,1433.3333333333335
X9MLZ7ND19,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
XCUIPIB9NQ,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,113250.0,226500.0,11325.0
XCUIPIB9NQ,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,113250.0,566250.0,28312.5
XCUIPIB9NQ,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,113250.0,113250.0,5662.5
XD3W801OUP,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
XD7YZM5CDX,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,411933.3333333333,1647733.3333333333,82386.66666666667
XD7YZM5CDX,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,411933.3333333333,823866.6666666666,41193.333333333336
XD7YZM5CDX,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,9,411933.3333333333,3707400.0,185370.0
XDIGOGU97U,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,9,350642.85714285716,3155785.7142857146,157789.28571428574
XDIGOGU97U,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,2,350642.85714285716,701285.7142857143,35064.28571428572
XDIGOGU97U,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,3,350642.85714285716,1051928.5714285714,52596.42857142857
XDO8TLD4LU,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,6,240066.66666666666,1440400.0,72020.0
XDO8TLD4LU,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,4,240066.66666666666,960266.6666666666,48013.333333333336
XDO8TLD4LU,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,5,240066.66666666666,1200333.3333333333,60016.666666666664
XDR26T4UDJ,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,107984.375,215968.75,10798.4375
XDR26T4UDJ,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,107984.375,647906.25,32395.3125
XDR26T4UDJ,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,107984.375,863875.0,43193.75
XE2MFQI79W,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,51,214625.0,10945875.0,547293.75
XE2MFQI79W,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,100,214625.0,21462500.0,1073125.0
XE2MFQI79W,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,48,214625.0,10302000.0,515100.0
XE2MFQI79W,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,105,214625.0,22535625.0,1126781.25
XEY61USO0B,2021-03-01,Belleza y cuidado personal,Chía,Valor medio-alto,3,123875.0,371625.0,18581.25
XEY61USO0B,2021-05-01,Belleza y cuidado personal,Chía,Valor medio-alto,5,123875.0,619375.0,30968.75
XFJ148MBN6,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,2,175666.66666666666,351333.3333333333,17566.666666666668
XFJ148MBN6,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,1,175666.66666666666,175666.66666666666,8783.333333333334
XFZCYU819H,2021-01-01,Comercio detallista,Bogotá D.C.,Valor alto,12,439581.8565400844,5274982.278481013,263749.11392405065
XFZCYU819H,2021-02-01,Comercio detallista,Bogotá D.C.,Valor alto,77,439581.8565400844,33847802.9535865,1692390.147679325
XFZCYU819H,2021-03-01,Comercio detallista,Bogotá D.C.,Valor alto,56,439581.8565400844,24616583.966244727,1230829.1983122365
XFZCYU819H,2021-04-01,Comercio detallista,Bogotá D.C.,Valor alto,33,439581.8565400844,14506201.265822785,725310.0632911393
XFZCYU819H,2021-05-01,Comercio detallista,Bogotá D.C.,Valor alto,59,439581.8565400844,25935329.53586498,1296766.4767932491
XG7JY5KYJG,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,73363.63636363637,73363.63636363637,3668.1818181818185
XG7JY5KYJG,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,73363.63636363637,220090.90909090912,11004.545454545456
XG7JY5KYJG,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,73363.63636363637,293454.54545454547,14672.727272727274
XG7JY5KYJG,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,73363.63636363637,220090.90909090912,11004.545454545456
XG989QDHEQ,2021-01-01,Servicios,Bogotá D.C.,Valor medio-alto,8,292528.08988764044,2340224.7191011235,117011.23595505618
XG989QDHEQ,2020-12-01,Servicios,Bogotá D.C.,Valor medio-alto,33,292528.08988764044,9653426.966292135,482671.3483146068
XG989QDHEQ,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,8,292528.08988764044,2340224.7191011235,117011.23595505618
XG989QDHEQ,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,5,292528.08988764044,1462640.4494382022,73132.02247191011
XG989QDHEQ,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,6,292528.08988764044,1755168.5393258426,87758.42696629214
XG989QDHEQ,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,29,292528.08988764044,8483314.606741574,424165.7303370787
XGAX4HLUS0,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,2,2000.0,4000.0,200.0
XGL57FDPK1,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,335800.0,671600.0,33580.0
XGL57FDPK1,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,335800.0,2014800.0,100740.0
XGL57FDPK1,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,335800.0,1343200.0,67160.0
XGL57FDPK1,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,335800.0,1007400.0,50370.0
XGOPBBTBUJ,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,1,11250.0,11250.0,562.5
XGOPBBTBUJ,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,2,11250.0,22500.0,1125.0
XGOPBBTBUJ,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,5,11250.0,56250.0,2812.5
XH5R8Q6ZCX,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,758687.5,1517375.0,75868.75
XH5R8Q6ZCX,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,758687.5,1517375.0,75868.75
XH5R8Q6ZCX,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,758687.5,2276062.5,113803.125
XH5R8Q6ZCX,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,9,758687.5,6828187.5,341409.375
XHO1A3III1,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,886875.0,2660625.0,133031.25
XHO1A3III1,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,886875.0,886875.0,44343.75
XHO1A3III1,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,886875.0,3547500.0,177375.0
XHRFI658TC,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,299583.3333333333,2396666.6666666665,119833.33333333333
XHRFI658TC,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,299583.3333333333,2097083.3333333333,104854.16666666667
XHRFI658TC,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,9,299583.3333333333,2696250.0,134812.5
XHRNJVQ6B3,2021-03-01,Comercio detallista,Madrid,Valor medio,1,2000.0,2000.0,100.0
XHYM002YL6,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,843657.6923076923,5061946.153846154,253097.30769230772
XHYM002YL6,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,843657.6923076923,1687315.3846153845,84365.76923076923
XHYM002YL6,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,843657.6923076923,4218288.461538461,210914.42307692306
XI1ZIUOLTT,2021-03-01,Alimentos y bebidas,Madrid,Valor medio-alto,3,480200.0,1440600.0,72030.0
XI1ZIUOLTT,2021-04-01,Alimentos y bebidas,Madrid,Valor medio-alto,2,480200.0,960400.0,48020.0
XI2I2FCNMO,2020-12-01,Servicios,Bogotá D.C.,Valor medio-alto,1,1101000.0,1101000.0,55050.0
XI2I2FCNMO,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,1,1101000.0,1101000.0,55050.0
XIE0N1MHUZ,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,71540.0,143080.0,7154.0
XIE0N1MHUZ,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,71540.0,214620.0,10731.0
XIE0N1MHUZ,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,12,71540.0,858480.0,42924.0
XIE0N1MHUZ,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,71540.0,143080.0,7154.0
XIE0N1MHUZ,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,71540.0,429240.0,21462.0
XIERUES1R5,2021-03-01,Servicios,La Dorada,Valor medio,1,2000.0,2000.0,100.0
XIERUES1R5,2021-04-01,Servicios,La Dorada,Valor medio,1,2000.0,2000.0,100.0
XIF2UTUKLG,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,16333.333333333334,16333.333333333334,816.6666666666667
XIF2UTUKLG,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,16333.333333333334,32666.666666666668,1633.3333333333335
XIGJ0FF71E,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,1,87780.0,87780.0,4389.0
XIGJ0FF71E,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,2,87780.0,175560.0,8778.0
XIGJ0FF71E,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,2,87780.0,175560.0,8778.0
XJ84C2SM6J,2021-01-01,Servicios,Bogotá D.C.,Valor medio-alto,37,142038.09523809524,5255409.523809523,262770.47619047615
XJ84C2SM6J,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,46,142038.09523809524,6533752.380952381,326687.61904761905
XJ84C2SM6J,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,50,142038.09523809524,7101904.761904762,355095.2380952381
XJ84C2SM6J,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,39,142038.09523809524,5539485.714285715,276974.28571428574
XJ84C2SM6J,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,38,142038.09523809524,5397447.619047619,269872.380952381
XJEJMT0S1B,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,78428.57142857143,78428.57142857143,3921.428571428572
XJEJMT0S1B,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,78428.57142857143,313714.28571428574,15685.714285714288
XJEJMT0S1B,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,78428.57142857143,156857.14285714287,7842.857142857144
XJRKTSXNGU,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio,1,23400.0,23400.0,1170.0
XJRKTSXNGU,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio,1,23400.0,23400.0,1170.0
XKD68BJHRE,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,111875.0,111875.0,5593.75
XKD68BJHRE,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,111875.0,335625.0,16781.25
XKHF0C9R0V,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio,3,54666.666666666664,164000.0,8200.0
XKJWMNEW3M,2021-02-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,165620.0,165620.0,8281.0
XKJWMNEW3M,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,2,165620.0,331240.0,16562.0
XKJWMNEW3M,2021-04-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,4,165620.0,662480.0,33124.0
XKJWMNEW3M,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,3,165620.0,496860.0,24843.0
XKNXRCPUL1,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,2,34000.0,68000.0,3400.0
XKNXRCPUL1,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio,1,34000.0,34000.0,1700.0
XKRVSLV9VM,2021-02-01,Belleza y cuidado personal,Soacha,Valor medio-alto,67,88362.17391304347,5920265.652173913,296013.2826086957
XKRVSLV9VM,2021-03-01,Belleza y cuidado personal,Soacha,Valor medio-alto,76,88362.17391304347,6715525.217391304,335776.2608695652
XKRVSLV9VM,2021-04-01,Belleza y cuidado personal,Soacha,Valor medio-alto,88,88362.17391304347,7775871.304347825,388793.5652173913
XKRVSLV9VM,2021-05-01,Belleza y cuidado personal,Soacha,Valor medio-alto,114,88362.17391304347,10073287.826086955,503664.3913043478
XL2PB5OTZF,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,203000.0,406000.0,20300.0
XL2PB5OTZF,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,203000.0,203000.0,10150.0
XL2PB5OTZF,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,203000.0,203000.0,10150.0
XM1T9K61ON,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio,2,1000.0,2000.0,100.0
XM4YV1COCM,2021-03-01,Servicios,Jamundí,Valor medio-alto,1,29333.333333333332,29333.333333333332,1466.6666666666667
XM4YV1COCM,2021-04-01,Servicios,Jamundí,Valor medio-alto,1,29333.333333333332,29333.333333333332,1466.6666666666667
XM4YV1COCM,2021-05-01,Servicios,Jamundí,Valor medio-alto,1,29333.333333333332,29333.333333333332,1466.6666666666667
XMDDBYTI94,2021-01-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,1,23760.162601626016,23760.162601626016,1188.0081300813008
XMDDBYTI94,2020-12-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,2,23760.162601626016,47520.32520325203,2376.0162601626016
XMDDBYTI94,2021-02-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,31,23760.162601626016,736565.0406504065,36828.25203252033
XMDDBYTI94,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,32,23760.162601626016,760325.2032520325,38016.260162601626
XMDDBYTI94,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,28,23760.162601626016,665284.5528455285,33264.227642276426
XMDDBYTI94,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,29,23760.162601626016,689044.7154471545,34452.23577235772
XN6SK8FETQ,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,383875.0,767750.0,38387.5
XN6SK8FETQ,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,383875.0,1535500.0,76775.0
XN6SK8FETQ,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,383875.0,2687125.0,134356.25
XN6SK8FETQ,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,383875.0,1151625.0,57581.25
XNBLHAIE5Y,2021-02-01,Comercio detallista,El Colegio,Valor medio-alto,2,36231.666666666664,72463.33333333333,3623.1666666666665
XNBLHAIE5Y,2021-04-01,Comercio detallista,El Colegio,Valor medio-alto,3,36231.666666666664,108695.0,5434.75
XNBLHAIE5Y,2021-05-01,Comercio detallista,El Colegio,Valor medio-alto,1,36231.666666666664,36231.666666666664,1811.5833333333333
XNWO6TTKM5,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,3,36755.555555555555,110266.66666666666,5513.333333333333
XNWO6TTKM5,2021-04-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,9,36755.555555555555,330800.0,16540.0
XNWO6TTKM5,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,6,36755.555555555555,220533.3333333333,11026.666666666666
XO08VUIPQP,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,2,223625.0,447250.0,22362.5
XO08VUIPQP,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,2,223625.0,447250.0,22362.5
XO08YUOXY8,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio,1,5000.0,5000.0,250.0
XO2S596B1G,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,1018500.0,1018500.0,50925.0
XO2S596B1G,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,1018500.0,1018500.0,50925.0
XOSHVO3GIS,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,6,212537.14285714287,1275222.8571428573,63761.14285714287
XOSHVO3GIS,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,1,212537.14285714287,212537.14285714287,10626.857142857145
XOSQFY82AG,2021-03-01,Comercio detallista,Soacha,Valor medio-alto,1,637300.0,637300.0,31865.0
XOSQFY82AG,2021-04-01,Comercio detallista,Soacha,Valor medio-alto,4,637300.0,2549200.0,127460.0
XOSQFY82AG,2021-05-01,Comercio detallista,Soacha,Valor medio-alto,2,637300.0,1274600.0,63730.0
XPN2PSS920,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,77594.93670886075,232784.81012658228,11639.240506329115
XPN2PSS920,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,21,77594.93670886075,1629493.6708860758,81474.6835443038
XPN2PSS920,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,15,77594.93670886075,1163924.0506329113,58196.20253164557
XPN2PSS920,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,40,77594.93670886075,3103797.46835443,155189.8734177215
XPX9KCG1YK,2021-03-01,Comercio detallista,Cota,Valor medio-alto,1,110956.25,110956.25,5547.8125
XPX9KCG1YK,2021-04-01,Comercio detallista,Cota,Valor medio-alto,5,110956.25,554781.25,27739.0625
XPX9KCG1YK,2021-05-01,Comercio detallista,Cota,Valor medio-alto,10,110956.25,1109562.5,55478.125
XPXMKFNZ2T,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,3,1302140.0,3906420.0,195321.0
XPXMKFNZ2T,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,5,1302140.0,6510700.0,325535.0
XPXMKFNZ2T,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,1,1302140.0,1302140.0,65107.0
XPXMKFNZ2T,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,3,1302140.0,3906420.0,195321.0
XPXOA31SMQ,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,644333.3333333334,2577333.3333333335,128866.66666666669
XPXOA31SMQ,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,644333.3333333334,644333.3333333334,32216.66666666667
XPXOA31SMQ,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,644333.3333333334,644333.3333333334,32216.66666666667
XQTZMSYW4I,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,348093.3333333333,696186.6666666666,34809.333333333336
XQTZMSYW4I,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,348093.3333333333,696186.6666666666,34809.333333333336
XQTZMSYW4I,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,348093.3333333333,1740466.6666666665,87023.33333333333
XQUXSSSXWD,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,138038.46153846153,276076.92307692306,13803.846153846154
XQUXSSSXWD,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,17,138038.46153846153,2346653.846153846,117332.69230769231
